éûçè(ms),ëäëŒï˚à (w),ëäëŒï˚à (x),ëäëŒï˚à (y),ëäëŒï˚à (z),äpë¨ìx(x),äpë¨ìx(y),äpë¨ìx(z),â¡ë¨ìx-èdóÕâ¡ë¨ìx(x),â¡ë¨ìx-èdóÕâ¡ë¨ìx(y),â¡ë¨ìx-èdóÕâ¡ë¨ìx(z),Sys,Gyro,Accel,Mag
"

"65206
","-0.0090
","0.0826
","0.6649
","-0.7424
","11.69
","-4.25
","2.88
","1.33
","6.76
","-1.35
","0
","3
","0
","0
"

"65213
","-0.0085
","0.0825
","0.6641
","-0.7430
","11.88
","-5.75
","4.63
","0.13
","-1.69
","-0.40
","0
","3
","0
","0
"

"65221
","-0.0085
","0.0825
","-0.0001
","-0.0001
","7.88
","-6.00
","8.63
","-0.19
","-0.72
","-0.55
","0
","3
","0
","0
"

"65230
","-0.0076
","-0.0001
","-0.0001
","-0.0001
","7.88
","-0.06
","-0.06
","1.59
","2.59
","-1.22
","0
","3
","0
","0
"

"65240
","-0.0076
","-0.0001
","-0.0001
","-0.0001
","5.75
","-0.06
","-0.06
","1.59
","2.59
","-1.22
","0
","3
","0
","0
"

"65249
","-0.0079
","0.0815
","0.6631
","-0.7440
","1.06
","-2.31
","-6.38
","0.29
","0.80
","-1.44
","0
","3
","0
","0
"

"65256
","-0.0077
","0.0818
","0.6636
","-0.7436
","-7.00
","1.25
","3.94
","0.55
","1.48
","-2.37
","0
","3
","0
","0
"

"65263
","-0.0068
","0.0823
","0.6639
","-0.7432
","-6.75
","-1.88
","11.44
","4.54
","-8.03
","0.45
","0
","3
","0
","0
"

"65271
","-0.0068
","-0.0001
","-0.0001
","-0.0001
","-6.75
","-0.06
","-0.06
","3.37
","-4.93
","0.35
","0
","3
","0
","0
"

"65280
","-0.0061
","-0.0001
","-0.0001
","-0.0001
","8.69
","-14.13
","-0.06
","1.24
","6.30
","2.31
","0
","3
","0
","0
"

"65290
","-0.0052
","-0.0001
","-0.0001
","-0.0001
","26.75
","-14.31
","-0.06
","1.24
","6.30
","2.31
","0
","3
","0
","0
"

"65299
","-0.0049
","0.0803
","0.6610
","-0.7461
","11.13
","-6.81
","0.63
","-3.34
","-2.32
","0.81
","0
","3
","0
","0
"

"65306
","-0.0052
","0.0791
","0.6612
","-0.7460
","-2.44
","-8.00
","-11.75
","1.70
","7.40
","-0.17
","0
","3
","0
","0
"

"65313
","-0.0052
","0.0780
","0.6622
","-0.7452
","-15.06
","-8.69
","-10.13
","-1.68
","-3.32
","-2.72
","0
","3
","0
","0
"

"65321
","-0.0052
","-0.0001
","-0.0001
","-0.0001
","-16.06
","-8.06
","-7.56
","1.14
","-4.89
","-5.67
","0
","3
","0
","0
"

"65330
","-0.0051
","-0.0001
","-0.0001
","-0.0001
","-16.06
","-8.06
","-7.56
","0.58
","-1.23
","-0.62
","0
","3
","0
","0
"

"65340
","-0.0049
","-0.0001
","-0.0001
","-0.0001
","3.25
","-9.81
","-4.31
","-0.07
","18.05
","-3.36
","0
","3
","0
","0
"

"65349
","-0.0038
","0.0759
","0.6624
","-0.7453
","10.69
","-11.44
","7.06
","-0.07
","18.05
","-3.36
","0
","3
","0
","0
"

"65356
","-0.0029
","0.0756
","0.6622
","-0.7455
","3.00
","-9.75
","6.25
","-0.10
","-7.80
","-0.47
","0
","3
","0
","0
"

"65363
","-0.0021
","0.0752
","0.6622
","-0.7455
","-1.19
","-9.75
","3.38
","1.41
","-1.84
","-2.10
","0
","3
","0
","0
"

"65371
","-0.0021
","0.0752
","0.6622
","-0.7455
","4.94
","-8.63
","6.69
","-2.44
","-8.04
","-0.35
","0
","3
","0
","0
"

"65380
","-0.0013
","0.0751
","0.6619
","-0.7458
","5.88
","-10.44
","-2.00
","0.67
","1.32
","0.39
","0
","3
","0
","0
"

"65390
","-0.0009
","0.0743
","0.6615
","-0.0118
","5.88
","-10.44
","-2.00
","-0.37
","1.85
","-2.07
","0
","3
","0
","0
"

"65399
","-0.0010
","0.0731
","0.6621
","-0.7458
","-8.63
","-9.19
","-10.63
","-0.37
","1.85
","-2.07
","0
","3
","0
","0
"

"65406
","-0.0014
","0.0720
","0.6631
","-0.7451
","-13.69
","-5.75
","-13.25
","0.71
","-0.18
","-1.50
","0
","3
","0
","0
"

"65414
","-0.0018
","0.0712
","0.6640
","-0.7443
","-13.31
","-3.81
","-10.69
","1.88
","4.03
","-3.32
","0
","3
","0
","0
"

"65422
","-0.0018
","0.0712
","0.6640
","-0.7443
","-6.06
","-2.44
","-6.38
","-3.29
","-6.87
","-0.57
","0
","3
","0
","0
"

"65430
","-0.0020
","0.0706
","-0.0001
","-0.0001
","-6.06
","-0.06
","-0.06
","0.91
","4.53
","-1.68
","0
","3
","0
","0
"

"65439
","-0.0015
","0.0706
","-0.0001
","-0.0001
","2.06
","-0.06
","-0.06
","0.03
","5.91
","-1.42
","0
","3
","0
","0
"

"65448
","-0.0010
","0.0701
","0.6641
","-0.7443
","2.56
","-8.06
","1.12
","0.03
","5.91
","-1.42
","0
","3
","0
","0
"

"65456
","-0.0002
","0.0699
","0.6642
","-0.7443
","-2.69
","-7.44
","5.06
","1.06
","-9.39
","1.02
","0
","3
","0
","0
"

"65463
","0.0007
","0.0698
","0.6635
","-0.7449
","11.75
","-8.56
","8.00
","1.76
","0.56
","1.04
","0
","3
","0
","0
"

"65471
","0.0007
","0.0698
","0.6635
","-0.7449
","13.50
","-5.25
","9.94
","1.46
","10.09
","4.43
","0
","3
","0
","0
"

"65480
","0.0015
","0.0701
","0.6625
","-0.7457
","-9.81
","0.50
","3.25
","-1.64
","7.99
","-1.23
","0
","3
","0
","0
"

"65489
","0.0018
","0.0703
","0.6631
","-0.7452
","-12.94
","0.19
","-4.56
","1.07
","-9.16
","-1.83
","0
","3
","0
","0
"

"65500
","0.0016
","0.0700
","0.6640
","-0.7444
","-12.94
","0.19
","-4.56
","1.07
","-9.16
","-1.83
","0
","3
","0
","0
"

"65507
","0.0030
","0.0711
","0.6643
","-0.7440
","-7.56
","-0.88
","21.25
","2.70
","5.84
","-1.77
","0
","3
","0
","0
"

"65513
","0.0059
","0.0736
","0.6635
","-0.7446
","9.25
","-1.63
","46.00
","-5.18
","-13.65
","-0.72
","0
","3
","0
","0
"

"65521
","0.0059
","-0.0001
","-0.0001
","-0.0001
","46.31
","-5.94
","35.75
","4.70
","0.50
","7.78
","0
","3
","0
","0
"

"65530
","0.0082
","-0.0001
","-0.0001
","-0.0001
","46.31
","-0.06
","-0.06
","-4.68
","-1.42
","7.84
","0
","3
","0
","0
"

"65540
","0.0103
","-0.0001
","-0.0001
","-0.0001
","44.13
","-0.06
","-0.06
","-0.78
","6.14
","1.69
","0
","3
","0
","0
"

"65549
","0.0103
","0.0774
","0.6560
","-0.0001
","20.25
","1.25
","3.38
","-0.78
","6.14
","1.69
","0
","3
","0
","0
"

"65556
","0.0095
","0.0771
","0.6552
","-0.7515
","13.38
","4.50
","-9.00
","-2.67
","2.47
","0.01
","0
","3
","0
","0
"

"65563
","0.0084
","0.0764
","0.6547
","-0.7520
","9.81
","0.00
","-15.31
","3.47
","5.21
","-1.97
","0
","3
","0
","0
"

"65570
","0.0084
","-0.0001
","-0.0001
","-0.0001
","2.06
","-0.88
","-1.94
","-0.56
","2.63
","-4.51
","0
","3
","0
","0
"

"65580
","0.0083
","-0.0001
","-0.0001
","-0.0001
","2.06
","-0.06
","-0.06
","1.32
","0.62
","-3.17
","0
","3
","0
","0
"

"65589
","0.0084
","-0.0001
","-0.0001
","-0.0001
","8.75
","0.75
","3.44
","-1.53
","3.50
","-2.52
","0
","3
","0
","0
"

"65599
","0.0093
","-0.0001
","-0.0001
","-0.0001
","17.44
","2.63
","18.62
","-1.53
","3.50
","-2.52
","0
","3
","0
","0
"

"65606
","0.0101
","0.0782
","0.6519
","-0.7542
","12.75
","-1.12
","11.25
","-1.86
","9.53
","-2.54
","0
","3
","0
","0
"

"65613
","0.0095
","0.0774
","0.6519
","-0.7543
","0.19
","-3.25
","-10.81
","-3.21
","-1.39
","-3.99
","0
","3
","0
","0
"

"65620
","0.0095
","-0.0001
","-0.0001
","-0.0001
","1.44
","-5.31
","-7.25
","-0.07
","5.43
","-2.99
","0
","3
","0
","0
"

"65630
","0.0093
","-0.0001
","-0.0001
","-0.0001
","1.44
","-0.06
","-0.06
","0.41
","1.89
","-2.34
","0
","3
","0
","0
"

"65639
","0.0098
","-0.0001
","-0.0001
","-0.0001
","0.37
","-0.06
","-0.06
","0.41
","-0.01
","-0.01
","0
","3
","0
","0
"

"65648
","0.0103
","0.0760
","0.6516
","-0.7547
","4.06
","-6.13
","3.75
","-2.13
","-8.50
","-1.68
","0
","3
","0
","0
"

"65655
","0.0110
","0.0761
","0.6508
","-0.7553
","10.75
","-5.44
","8.25
","-0.19
","5.36
","-1.62
","0
","3
","0
","0
"

"65662
","0.0115
","0.0758
","0.6505
","-0.7556
","4.81
","-6.44
","1.25
","0.49
","-4.18
","-2.35
","0
","3
","0
","0
"

"65671
","0.0115
","-0.0001
","-0.0001
","-0.0001
","3.31
","-6.19
","-3.88
","0.37
","0.34
","-2.19
","0
","3
","0
","0
"

"65680
","0.0115
","-0.0001
","-0.0001
","-0.0001
","3.31
","-0.06
","-0.06
","1.25
","0.58
","-1.84
","0
","3
","0
","0
"

"65689
","0.0119
","-0.0001
","-0.0001
","-0.0001
","5.25
","-0.06
","-0.06
","1.25
","0.58
","-1.84
","0
","3
","0
","0
"

"65698
","0.0123
","0.0747
","0.6494
","-0.7567
","7.88
","-4.81
","2.06
","0.91
","0.24
","-1.10
","0
","3
","0
","0
"

"65705
","0.0126
","0.0746
","0.6491
","-0.7569
","4.44
","-3.81
","2.19
","0.75
","-2.89
","-1.25
","0
","3
","0
","0
"

"65713
","0.0126
","0.0743
","0.6489
","-0.7571
","2.81
","-3.00
","-1.63
","1.32
","-0.62
","-1.39
","0
","3
","0
","0
"

"65721
","0.0126
","-0.0001
","-0.0001
","-0.0001
","2.81
","-3.00
","-1.63
","-0.08
","-0.68
","-1.89
","0
","3
","0
","0
"

"65729
","0.0123
","-0.0001
","-0.0001
","-0.0001
","2.31
","-0.06
","-0.06
","-0.09
","-0.79
","-0.75
","0
","3
","0
","0
"

"65739
","0.0120
","-0.0001
","-0.0001
","-0.0001
","5.00
","0.75
","-0.06
","-0.77
","0.69
","-0.80
","0
","3
","0
","0
"

"65748
","0.0117
","0.0737
","0.6483
","-0.7578
","4.75
","1.00
","-4.06
","-0.77
","0.69
","-0.80
","0
","3
","0
","0
"

"65756
","0.0114
","0.0735
","0.6481
","-0.7579
","3.19
","1.00
","-4.19
","-1.71
","0.03
","-0.40
","0
","3
","0
","0
"

"65763
","0.0110
","0.0732
","0.6479
","-0.7581
","2.31
","0.25
","-4.94
","-0.92
","-0.71
","-0.70
","0
","3
","0
","0
"

"65770
","0.0110
","-0.0001
","-0.0001
","-0.0001
","1.00
","0.00
","-1.94
","-1.36
","0.46
","-0.83
","0
","3
","0
","0
"

"65779
","0.0109
","-0.0001
","-0.0001
","-0.0001
","1.00
","0.00
","-0.06
","-1.12
","-0.41
","-0.71
","0
","3
","0
","0
"

"65789
","0.0107
","-0.0001
","-0.0001
","-0.0001
","1.12
","-0.06
","-0.06
","-1.12
","-0.41
","-0.71
","0
","3
","0
","0
"

"65799
","0.0107
","0.0731
","0.6477
","-0.7583
","1.94
","0.69
","0.63
","-0.64
","-0.45
","-1.02
","0
","3
","0
","0
"

"65809
","0.0107
","-0.0001
","-0.0001
","-0.0001
","1.00
","0.81
","1.12
","-0.74
","-0.35
","-0.70
","0
","3
","0
","0
"

"65819
","0.0107
","-0.0001
","-0.0001
","-0.0001
","1.50
","1.25
","0.94
","-1.00
","-1.65
","-0.63
","0
","3
","0
","0
"

"65829
","0.0107
","-0.0001
","-0.0001
","-0.0001
","0.00
","1.88
","1.19
","0.00
","-1.31
","-0.57
","0
","3
","0
","0
"

"65839
","0.0107
","-0.0001
","-0.0001
","-0.0001
","-0.44
","2.25
","1.88
","-0.08
","0.64
","-0.78
","0
","3
","0
","0
"

"65849
","0.0107
","-0.0001
","-0.0001
","-0.0001
","-1.37
","3.00
","1.94
","-0.08
","0.64
","-0.78
","0
","3
","0
","0
"

"65856
","0.0104
","0.0743
","0.6477
","-0.7582
","-1.69
","4.00
","0.00
","-0.20
","-0.79
","-0.58
","0
","3
","0
","0
"

"65863
","0.0103
","0.0748
","0.6479
","-0.7580
","-2.94
","5.13
","1.56
","0.49
","0.38
","-0.88
","0
","3
","0
","0
"

"65870
","0.0103
","-0.0001
","-0.0001
","-0.0001
","-2.94
","5.13
","1.56
","-0.33
","0.15
","-1.23
","0
","3
","0
","0
"

"65880
","0.0103
","-0.0001
","-0.0001
","-0.0001
","-5.00
","-0.06
","-0.06
","-0.33
","0.15
","-1.23
","0
","3
","0
","0
"

"65889
","0.0100
","-0.0001
","-0.0001
","-0.0001
","-2.06
","5.94
","0.69
","0.19
","-1.75
","-0.26
","0
","3
","0
","0
"

"65899
","0.0098
","0.0764
","0.6485
","-0.7573
","-2.50
","7.25
","2.75
","0.19
","-1.75
","-0.26
","0
","3
","0
","0
"

"65905
","0.0098
","0.0773
","0.6487
","-0.7570
","-3.81
","8.19
","6.75
","-0.74
","0.49
","-1.57
","0
","3
","0
","0
"

"65912
","0.0096
","0.0780
","0.6487
","-0.7570
","-0.31
","7.31
","4.06
","-0.62
","0.21
","-0.15
","0
","3
","0
","0
"

"65921
","0.0096
","-0.0001
","-0.0001
","-0.0001
","-1.25
","6.81
","4.81
","-0.01
","-1.72
","-0.37
","0
","3
","0
","0
"

"65930
","0.0096
","0.0787
","-0.0001
","-0.0001
","-1.25
","6.81
","4.81
","-0.41
","1.51
","-0.90
","0
","3
","0
","0
"

"65939
","0.0097
","0.0796
","-0.0001
","-0.0001
","-2.44
","7.56
","7.94
","-0.18
","-0.18
","-0.49
","0
","3
","0
","0
"

"65948
","0.0095
","0.0803
","0.6489
","-0.7565
","-1.63
","7.50
","3.63
","-0.18
","-0.18
","-0.49
","0
","3
","0
","0
"

"65955
","0.0094
","0.0809
","0.6491
","-0.7563
","-2.75
","7.44
","3.63
","-0.56
","-3.11
","-0.79
","0
","3
","0
","0
"

"65963
","0.0093
","0.0818
","0.6492
","-0.7562
","-1.94
","8.19
","5.88
","0.19
","1.44
","-1.09
","0
","3
","0
","0
"

"65971
","0.0093
","0.0818
","-0.0001
","-0.0001
","-1.37
","9.06
","5.75
","-0.78
","-0.47
","-0.67
","0
","3
","0
","0
"

"65980
","0.0092
","0.0827
","-0.0001
","-0.0001
","-1.37
","9.06
","5.75
","0.22
","0.53
","-1.23
","0
","3
","0
","0
"

"65989
","0.0090
","0.0836
","-0.0001
","-0.0001
","-1.44
","8.94
","5.13
","-0.89
","-0.05
","-0.61
","0
","3
","0
","0
"

"65998
","0.0089
","0.0845
","0.6494
","-0.7557
","-1.37
","9.44
","5.19
","-0.89
","-0.05
","-0.61
","0
","3
","0
","0
"

"66006
","0.0087
","0.0853
","0.6495
","-0.7556
","-1.88
","9.25
","4.88
","-0.41
","-1.61
","-0.92
","0
","3
","0
","0
"

"66013
","0.0085
","0.0861
","0.6496
","-0.7554
","-2.25
","9.06
","3.88
","0.11
","0.07
","-1.05
","0
","3
","0
","0
"

"66021
","0.0085
","-0.0001
","-0.0001
","-0.0001
","-3.94
","9.25
","2.38
","-0.22
","0.10
","-1.15
","0
","3
","0
","0
"

"66029
","0.0081
","-0.0001
","-0.0001
","-0.0001
","-3.94
","9.25
","2.38
","-0.75
","0.20
","-1.69
","0
","3
","0
","0
"

"66039
","0.0077
","-0.0001
","-0.0001
","-0.0001
","-6.44
","-0.06
","-0.06
","-0.75
","-0.01
","-0.01
","0
","3
","0
","0
"

"66049
","0.0072
","0.0881
","0.6506
","-0.7543
","-4.88
","9.38
","0.37
","-1.01
","-2.67
","-0.95
","0
","3
","0
","0
"

"66056
","0.0070
","0.0889
","0.6508
","-0.7540
","-3.69
","9.13
","3.00
","0.00
","0.80
","-1.06
","0
","3
","0
","0
"

"66063
","0.0065
","0.0894
","0.6512
","-0.7536
","-6.81
","8.13
","0.44
","-0.49
","0.02
","-1.92
","0
","3
","0
","0
"

"66070
","0.0065
","-0.0001
","-0.0001
","-0.0001
","-6.81
","8.13
","0.44
","0.00
","-0.09
","-1.68
","0
","3
","0
","0
"

"66079
","0.0060
","-0.0001
","-0.0001
","-0.0001
","-8.25
","7.69
","-0.06
","-0.34
","1.43
","-1.86
","0
","3
","0
","0
"

"66088
","0.0058
","-0.0001
","-0.0001
","-0.0001
","-8.06
","7.75
","1.94
","0.01
","-1.79
","-2.10
","0
","3
","0
","0
"

"66099
","0.0055
","0.0908
","0.6529
","-0.7520
","-9.63
","7.06
","0.25
","0.01
","-1.79
","-2.10
","0
","3
","0
","0
"

"66106
","0.0049
","0.0909
","0.6536
","-0.7513
","-10.88
","6.38
","-4.69
","-0.08
","-0.23
","-1.68
","0
","3
","0
","0
"

"66113
","0.0046
","0.0913
","0.6542
","-0.7507
","-9.50
","6.31
","-0.31
","0.21
","-0.52
","-1.95
","0
","3
","0
","0
"

"66120
","0.0046
","-0.0001
","-0.0001
","-0.0001
","-10.44
","5.69
","1.69
","0.41
","-1.82
","-2.11
","0
","3
","0
","0
"

"66129
","0.0045
","-0.0001
","-0.0001
","-0.0001
","-10.44
","5.69
","1.69
","0.33
","-2.62
","-1.22
","0
","3
","0
","0
"

"66139
","0.0043
","-0.0001
","-0.0001
","-0.0001
","-9.50
","4.81
","0.63
","-0.01
","1.98
","-1.68
","0
","3
","0
","0
"

"66149
","0.0042
","0.0924
","0.6562
","-0.7489
","-10.94
","4.50
","-0.19
","-0.01
","1.98
","-1.68
","0
","3
","0
","0
"

"66156
","0.0040
","0.0926
","0.6570
","-0.7482
","-12.94
","3.88
","-0.81
","1.02
","-0.11
","-1.84
","0
","3
","0
","0
"

"66163
","0.0038
","0.0928
","0.6576
","-0.7476
","-9.06
","4.25
","-0.31
","-0.32
","-0.53
","-1.13
","0
","3
","0
","0
"

"66170
","0.0038
","-0.0001
","-0.0001
","-0.0001
","-8.88
","4.50
","2.06
","-0.04
","0.96
","-0.50
","0
","3
","0
","0
"

"66180
","0.0038
","-0.0001
","-0.0001
","-0.0001
","-8.88
","4.50
","2.06
","0.19
","-2.15
","-0.90
","0
","3
","0
","0
"

"66189
","0.0034
","-0.0001
","-0.0001
","-0.0001
","-10.56
","4.56
","-0.06
","0.41
","-3.18
","-1.37
","0
","3
","0
","0
"

"66198
","0.0031
","0.0934
","0.6595
","-0.7458
","-11.00
","4.38
","-2.81
","0.41
","-3.18
","-1.37
","0
","3
","0
","0
"

"66205
","0.0028
","0.0936
","0.6600
","-0.7454
","-7.63
","3.56
","-1.94
","-0.25
","1.38
","0.05
","0
","3
","0
","0
"

"66212
","0.0027
","0.0938
","0.6606
","-0.7449
","-8.31
","3.56
","-0.31
","-0.81
","-0.63
","-0.75
","0
","3
","0
","0
"

"66221
","0.0027
","0.0938
","0.6606
","-0.7449
","-10.06
","3.31
","-5.50
","0.16
","-1.47
","-1.29
","0
","3
","0
","0
"

"66230
","0.0022
","-0.0001
","-0.0001
","-0.0001
","-10.06
","3.31
","-5.50
","-1.08
","-2.82
","-1.59
","0
","3
","0
","0
"

"66239
","0.0018
","-0.0001
","-0.0001
","-0.0001
","-9.44
","3.81
","-0.06
","-0.64
","-1.26
","-0.53
","0
","3
","0
","0
"

"66248
","0.0015
","0.0937
","0.6623
","-0.7434
","-6.00
","2.94
","-3.69
","-0.64
","-1.26
","-0.53
","0
","3
","0
","0
"

"66255
","0.0010
","0.0934
","0.6627
","-0.7430
","-6.31
","1.94
","-7.25
","-0.19
","0.55
","-1.17
","0
","3
","0
","0
"

"66263
","0.0007
","0.0934
","0.6633
","-0.7425
","-8.69
","2.38
","-3.25
","-0.21
","-0.88
","-1.12
","0
","3
","0
","0
"

"66270
","0.0007
","-0.0001
","-0.0001
","-0.0001
","-8.69
","2.38
","-3.25
","-1.26
","-1.39
","-1.76
","0
","3
","0
","0
"

"66279
","0.0006
","-0.0001
","-0.0001
","-0.0001
","-8.19
","2.88
","-0.06
","0.32
","6.49
","-1.21
","0
","3
","0
","0
"

"66289
","0.0002
","-0.0001
","-0.0001
","-0.0001
","-6.00
","-0.06
","-0.06
","0.32
","6.49
","-1.21
","0
","3
","0
","0
"

"66298
","-0.0002
","0.0934
","0.6647
","-0.7413
","-6.06
","2.38
","-5.19
","-0.40
","-4.75
","-0.82
","0
","3
","0
","0
"

"66306
","-0.0004
","0.0933
","0.6649
","-0.7411
","-3.88
","1.37
","-2.50
","-0.17
","1.26
","-0.56
","0
","3
","0
","0
"

"66313
","-0.0004
","0.0934
","0.6652
","-0.7408
","-3.94
","1.19
","-0.56
","0.71
","-0.34
","-0.26
","0
","3
","0
","0
"

"66320
","-0.0004
","0.0934
","-0.0001
","-0.0001
","-6.88
","2.13
","1.31
","1.01
","-1.87
","-0.10
","0
","3
","0
","0
"

"66329
","-0.0004
","0.0936
","-0.0001
","-0.0001
","-6.88
","-0.06
","-0.06
","0.96
","1.41
","-1.33
","0
","3
","0
","0
"

"66338
","-0.0004
","0.0939
","-0.0001
","-0.0001
","-6.56
","-0.06
","-0.06
","0.96
","1.41
","-1.33
","0
","3
","0
","0
"

"66348
","-0.0003
","0.0944
","0.6661
","-0.7398
","-3.13
","3.50
","3.44
","0.75
","0.28
","0.11
","0
","3
","0
","0
"

"66355
","-0.0005
","0.0945
","0.6664
","-0.7396
","-4.00
","3.38
","-0.25
","-0.57
","-0.72
","-0.63
","0
","3
","0
","0
"

"66363
","-0.0005
","0.0949
","0.6666
","-0.7394
","-2.50
","3.31
","1.81
","-0.11
","-0.51
","-0.71
","0
","3
","0
","0
"

"66370
","-0.0005
","0.0949
","-0.0001
","-0.0001
","-0.56
","2.00
","3.63
","0.02
","-0.52
","0.33
","0
","3
","0
","0
"

"66379
","-0.0004
","0.0952
","-0.0001
","-0.0001
","-0.56
","2.00
","3.63
","-0.04
","-2.30
","-0.71
","0
","3
","0
","0
"

"66388
","-0.0003
","0.0955
","-0.0001
","-0.0001
","-3.00
","2.19
","3.31
","0.58
","1.65
","-0.28
","0
","3
","0
","0
"

"66399
","-0.0001
","0.0959
","0.6667
","-0.7391
","-1.56
","1.69
","5.00
","0.58
","1.65
","-0.28
","0
","3
","0
","0
"

"66405
","0.0004
","0.0964
","0.6666
","-0.7392
","1.37
","0.88
","8.19
","-0.69
","-3.73
","1.28
","0
","3
","0
","0
"

"66412
","0.0004
","0.0966
","0.6668
","-0.7390
","-4.00
","1.19
","0.75
","-0.01
","-0.78
","-0.65
","0
","3
","0
","0
"

"66420
","0.0004
","0.0966
","-0.0001
","-0.0001
","-1.00
","1.56
","0.56
","0.77
","0.75
","0.03
","0
","3
","0
","0
"

"66429
","0.0003
","0.0967
","-0.0001
","-0.0001
","-1.00
","1.56
","0.56
","-1.00
","-2.01
","-0.06
","0
","3
","0
","0
"

"66439
","0.0005
","0.0970
","-0.0001
","-0.0001
","0.00
","1.56
","4.69
","-0.42
","-2.87
","-0.65
","0
","3
","0
","0
"

"66448
","0.0006
","0.0972
","0.6669
","-0.7388
","-1.25
","1.31
","2.19
","-0.42
","-2.87
","-0.65
","0
","3
","0
","0
"

"66458
","0.0005
","0.0973
","-0.0001
","-0.0001
","0.12
","0.75
","-0.06
","-0.30
","-5.65
","-0.11
","0
","3
","0
","0
"

"66468
","0.0009
","0.0975
","-0.0001
","-0.0001
","-1.75
","-0.19
","4.13
","-0.23
","-0.15
","-1.27
","0
","3
","0
","0
"

"66479
","0.0009
","0.0977
","-0.0001
","-0.0001
","-2.81
","0.75
","1.75
","0.17
","1.65
","-1.08
","0
","3
","0
","0
"

"66489
","0.0010
","0.0979
","-0.0001
","-0.0001
","0.44
","1.00
","2.50
","-0.57
","-5.59
","0.79
","0
","3
","0
","0
"

"66498
","0.0014
","0.0983
","0.6670
","-0.7386
","1.56
","0.88
","6.56
","-0.57
","-5.59
","0.79
","0
","3
","0
","0
"

"66505
","0.0014
","0.0983
","0.6671
","-0.7385
","-2.31
","0.31
","0.06
","-0.55
","1.28
","-0.98
","0
","3
","0
","0
"

"66512
","0.0010
","0.0980
","0.6674
","-0.7382
","-3.31
","0.81
","-5.56
","-0.23
","1.27
","-1.74
","0
","3
","0
","0
"

"66520
","0.0010
","0.0980
","-0.0001
","-0.0001
","1.56
","0.12
","0.94
","0.17
","-0.41
","0.00
","0
","3
","0
","0
"

"66529
","0.0011
","0.0981
","-0.0001
","-0.0001
","1.56
","0.12
","0.94
","-0.16
","-0.67
","-1.11
","0
","3
","0
","0
"

"66539
","0.0011
","0.0981
","-0.0001
","-0.0001
","0.37
","-0.06
","-0.06
","-0.06
","3.37
","-1.40
","0
","3
","0
","0
"

"66548
","0.0007
","0.0978
","0.6674
","-0.7382
","-1.63
","-0.19
","-5.25
","-0.06
","3.37
","-1.40
","0
","3
","0
","0
"

"66555
","0.0007
","0.0978
","0.6674
","-0.7382
","-1.63
","-0.19
","-5.25
","-0.06
","3.37
","-1.40
","0
","3
","0
","0
"

"66563
","0.0005
","0.0972
","0.6672
","-0.7385
","0.88
","-1.63
","-5.06
","0.83
","1.58
","-1.71
","0
","3
","0
","0
"

"66570
","0.0005
","0.0972
","-0.0001
","-0.0001
","0.56
","-2.19
","-4.94
","-0.92
","-2.58
","0.33
","0
","3
","0
","0
"

"66579
","0.0003
","0.0969
","-0.0001
","-0.0001
","0.56
","-0.06
","-0.06
","-0.24
","-2.17
","0.25
","0
","3
","0
","0
"

"66588
","0.0005
","0.0967
","-0.0001
","-0.0001
","1.94
","-0.06
","-0.06
","0.60
","-0.01
","-0.01
","0
","3
","0
","0
"

"66597
","0.0008
","0.0966
","0.6674
","-0.7384
","-4.31
","-3.13
","1.31
","0.60
","-0.20
","-1.21
","0
","3
","0
","0
"

"66605
","0.0013
","0.0967
","0.6674
","-0.7384
","-1.06
","-2.81
","5.25
","-0.47
","-2.56
","0.43
","0
","3
","0
","0
"

"66613
","0.0015
","0.0966
","0.6675
","-0.7383
","-1.06
","-2.81
","1.25
","0.80
","1.92
","-1.78
","0
","3
","0
","0
"

"66620
","0.0015
","0.0966
","-0.0001
","-0.0001
","-3.75
","-1.19
","-8.13
","0.32
","0.79
","-2.04
","0
","3
","0
","0
"

"66629
","0.0011
","0.0960
","-0.0001
","-0.0001
","-3.75
","-1.19
","-8.13
","-0.01
","0.00
","-0.83
","0
","3
","0
","0
"

"66638
","0.0009
","0.0958
","-0.0001
","-0.0001
","1.19
","-0.06
","-0.06
","-0.58
","1.91
","-1.49
","0
","3
","0
","0
"

"66648
","0.0009
","0.0958
","0.6678
","-0.7382
","-1.25
","0.56
","-0.56
","-0.58
","1.91
","-1.49
","0
","3
","0
","0
"

"66655
","0.0008
","0.0957
","0.6681
","-0.7379
","-4.81
","0.56
","-1.56
","-0.32
","2.57
","-2.18
","0
","3
","0
","0
"

"66662
","0.0009
","0.0957
","0.6682
","-0.7378
","-1.37
","-0.56
","0.06
","-0.42
","0.42
","-1.18
","0
","3
","0
","0
"

"66670
","0.0009
","0.0957
","-0.0001
","-0.0001
","-0.25
","-1.44
","2.06
","-0.81
","-4.25
","-1.07
","0
","3
","0
","0
"

"66679
","0.0010
","0.0957
","-0.0001
","-0.0001
","-0.25
","-1.44
","2.06
","-0.64
","1.36
